item_id	path	line	channel	source_text	language_flag	classification	context
VISIBLE-00075	css/regularEvent/groupBattle/RegularEventGroupBattleResult.css	1	css-content	デイリーダメージ	japanese	visible-review	"content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:""最高獲得エンブレム""}#rewardPopup #rewardListWrap.emblem #rewardList .reward .needGp:after{content:""デイリーダメージ""}#rewardPopup #rewardListWrap.groupRanking,#rewardPopup #rewardListWrap.memberRa"
VISIBLE-00076	css/regularEvent/groupBattle/RegularEventGroupBattleResult.css	6	css-content	所需GP	latin	visible-review	":""现在的层级""!important} #rewardPopup #rewardListWrap.group #rewardList .reward.current:before{content:""现在的层级""!important} #rewardPopup #rewardListWrap #rewardList .reward .needGp:after{content:""所需GP""!important} #rewardPopup #rewardListWrap #rewardList .reward .needRepel:after{co"
VISIBLE-00077	css/regularEvent/groupBattle/RegularEventGroupBattleResult.css	8	css-content	已达成的击退Lv	latin	visible-review	"important} #rewardPopup #rewardListWrap #rewardList .reward .needRepel:after{content:""所需击退数""!important} #rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""已达成的击退Lv""!important} #rewardPopup #rewardListWrap.emblem #rewardList .reward.current:befo"
VISIBLE-00078	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	1	css-content	現在のグレード	japanese	visible-review	"in:0 0 10px;padding:20px;position:relative}#rewardPopup #rewardListWrap #rewardList .reward:last-child{height:156px}#rewardPopup #rewardListWrap #rewardList .reward.current:before{content:""現在のグレード"";color:#fff;z-index:5;text-align:center;width:168px;font-size:15px;line-height:2"
VISIBLE-00079	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	1	css-content	必要GP	latin	visible-review	"x 48px,18px 48px);background:#000;width:168px;height:48px;padding:22px 8px 0 0;position:absolute;top:28px;left:126px}#rewardPopup #rewardListWrap #rewardList .reward .needGp:after{content:""必要GP"";color:#fff;font-size:14px;position:absolute;top:0;left:20px}#rewardPopup #rewar"
VISIBLE-00080	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	1	css-content	到達した撃退Lv	japanese+latin	visible-review	"Popup #rewardListWrap #rewardList .reward .rewardImgList .rewardImg.userTitle_m{width:190px;height:24px}#rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:"
VISIBLE-00081	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	1	css-content	最高獲得エンブレム	japanese	visible-review	"x;height:24px}#rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:""最高獲得エンブレム""}#rewardPopup #rewardListWrap.emblem #rewardList .reward .needGp:after{content:"""
VISIBLE-00082	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	1	css-content	デイリーダメージ	japanese	visible-review	"content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:""最高獲得エンブレム""}#rewardPopup #rewardListWrap.emblem #rewardList .reward .needGp:after{content:""デイリーダメージ""}#rewardPopup #rewardListWrap.groupRanking,#rewardPopup #rewardListWrap.memberRa"
VISIBLE-00083	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	6	css-content	所需GP	latin	visible-review	":""现在的层级""!important} #rewardPopup #rewardListWrap.group #rewardList .reward.current:before{content:""现在的层级""!important} #rewardPopup #rewardListWrap #rewardList .reward .needGp:after{content:""所需GP""!important} #rewardPopup #rewardListWrap #rewardList .reward .needRepel:after{co"
VISIBLE-00084	css/regularEvent/groupBattle/RegularEventGroupBattleTop.css	8	css-content	已达成的击退Lv	latin	visible-review	"important} #rewardPopup #rewardListWrap #rewardList .reward .needRepel:after{content:""所需击退数""!important} #rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""已达成的击退Lv""!important} #rewardPopup #rewardListWrap.emblem #rewardList .reward.current:befo"
VISIBLE-00085	css/test/SdCharaTest.css	1	css-content	所需GP	latin	visible-review	"x 48px,18px 48px);background:#000;width:168px;height:48px;padding:22px 8px 0 0;position:absolute;top:28px;left:126px}#rewardPopup #rewardListWrap #rewardList .reward .needGp:after{content:""所需GP"";color:#fff;font-size:14px;position:absolute;top:0;left:20px}#rewardPopup #rewar"
VISIBLE-00086	css/test/SdCharaTest.css	1	css-content	已达到的击退Lv	latin	visible-review	"Popup #rewardListWrap #rewardList .reward .rewardImgList .rewardImg.userTitle_m{width:190px;height:24px}#rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""已达到的击退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:"
VISIBLE-00087	css/user/EventRecord.css	1	css-content	現在のグレード	japanese	visible-review	"in:0 0 10px;padding:20px;position:relative}#rewardPopup #rewardListWrap #rewardList .reward:last-child{height:156px}#rewardPopup #rewardListWrap #rewardList .reward.current:before{content:""現在のグレード"";color:#fff;z-index:5;text-align:center;width:168px;font-size:15px;line-height:2"
VISIBLE-00088	css/user/EventRecord.css	1	css-content	必要GP	latin	visible-review	"x 48px,18px 48px);background:#000;width:168px;height:48px;padding:22px 8px 0 0;position:absolute;top:28px;left:126px}#rewardPopup #rewardListWrap #rewardList .reward .needGp:after{content:""必要GP"";color:#fff;font-size:14px;position:absolute;top:0;left:20px}#rewardPopup #rewar"
VISIBLE-00089	css/user/EventRecord.css	1	css-content	到達した撃退Lv	japanese+latin	visible-review	"Popup #rewardListWrap #rewardList .reward .rewardImgList .rewardImg.userTitle_m{width:190px;height:24px}#rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:"
VISIBLE-00090	css/user/EventRecord.css	1	css-content	最高獲得エンブレム	japanese	visible-review	"x;height:24px}#rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:""最高獲得エンブレム""}#rewardPopup #rewardListWrap.emblem #rewardList .reward .needGp:after{content:"""
VISIBLE-00091	css/user/EventRecord.css	1	css-content	デイリーダメージ	japanese	visible-review	"content:""到達した撃退Lv""}#rewardPopup #rewardListWrap.emblem #rewardList .reward.current:before{content:""最高獲得エンブレム""}#rewardPopup #rewardListWrap.emblem #rewardList .reward .needGp:after{content:""デイリーダメージ""}#rewardPopup #rewardListWrap.groupRanking,#rewardPopup #rewardListWrap.memberRa"
VISIBLE-00092	css/user/EventRecord.css	6	css-content	所需GP	latin	visible-review	":""现在的层级""!important} #rewardPopup #rewardListWrap.group #rewardList .reward.current:before{content:""现在的层级""!important} #rewardPopup #rewardListWrap #rewardList .reward .needGp:after{content:""所需GP""!important} #rewardPopup #rewardListWrap #rewardList .reward .needRepel:after{co"
VISIBLE-00093	css/user/EventRecord.css	8	css-content	已达成的击退Lv	latin	visible-review	"important} #rewardPopup #rewardListWrap #rewardList .reward .needRepel:after{content:""所需击退数""!important} #rewardPopup #rewardListWrap.subjugation #rewardList .reward.current:before{content:""已达成的击退Lv""!important} #rewardPopup #rewardListWrap.emblem #rewardList .reward.current:befo"
VISIBLE-00094	js/_common/_common.js	10	js-literal	not_support_error_link	latin	technical-excluded	"< $(this).length }); if (void 0 == window.orientation && -1 == location.href.search(""ExtendedNotSupportAccessErrorPage"")) { var not_support_error_link = document.getElementById(<STRING>); not_support_error_link && not_support_error_link.innerText && (location.href = not_support_error_link.innerText) }"
VISIBLE-00095	js/_common/_common.js	17	js-literal	Android	latin	context-review	"rror_link.innerText && (location.href = not_support_error_link.innerText) } function getAndroidOSVersion() { if (!ua.android) return 0; for (var a = navigator.userAgent.split(<STRING>)[1].split("";"")[0].split("".""), b = """", c = 0; 3 > c; c++) b += c < a.length ? a[c] : ""0""; return parseInt(b) } var uaM"
VISIBLE-00096	js/_common/_common.js	27	js-literal	ipad	latin	technical-excluded	"{ for (var a = navigator.userAgent.toLowerCase(), b = 0; b < arguments.length; b++) if (a.match(arguments[b])) return !0; return !1 }, ua = { ios: uaMatch(<STRING>, ""iphone"", ""ipod""), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""),"
VISIBLE-00097	js/_common/_common.js	27	js-literal	iphone	latin	technical-excluded	"for (var a = navigator.userAgent.toLowerCase(), b = 0; b < arguments.length; b++) if (a.match(arguments[b])) return !0; return !1 }, ua = { ios: uaMatch(""ipad"", <STRING>, ""ipod""), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: ua"
VISIBLE-00098	js/_common/_common.js	27	js-literal	ipod	latin	technical-excluded	"a = navigator.userAgent.toLowerCase(), b = 0; b < arguments.length; b++) if (a.match(arguments[b])) return !0; return !1 }, ua = { ios: uaMatch(""ipad"", ""iphone"", <STRING>), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: uaMatch(""i"
VISIBLE-00099	js/_common/_common.js	28	js-literal	iphone os 6_	latin	context-review	"owerCase(), b = 0; b < arguments.length; b++) if (a.match(arguments[b])) return !0; return !1 }, ua = { ios: uaMatch(""ipad"", ""iphone"", ""ipod""), ios6: uaMatch(<STRING>), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: uaMatch(""ipod""), android: uaMatch(""androi"
VISIBLE-00100	js/_common/_common.js	29	js-literal	iphone os 7_	latin	context-review	"ngth; b++) if (a.match(arguments[b])) return !0; return !1 }, ua = { ios: uaMatch(""ipad"", ""iphone"", ""ipod""), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(<STRING>), ipad: uaMatch(""ipad""), ipod: uaMatch(""ipod""), android: uaMatch(""android""), isAndroidOs5: uaMatch(""and"
VISIBLE-00101	js/_common/_common.js	30	js-literal	ipad	latin	technical-excluded	"nts[b])) return !0; return !1 }, ua = { ios: uaMatch(""ipad"", ""iphone"", ""ipod""), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(<STRING>), ipod: uaMatch(""ipod""), android: uaMatch(""android""), isAndroidOs5: uaMatch(""android 5""), isAndroidOs4_"
VISIBLE-00102	js/_common/_common.js	31	js-literal	ipod	latin	technical-excluded	"urn !1 }, ua = { ios: uaMatch(""ipad"", ""iphone"", ""ipod""), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: uaMatch(<STRING>), android: uaMatch(""android""), isAndroidOs5: uaMatch(""android 5""), isAndroidOs4_4: uaMatch(""android 4.4""),"
VISIBLE-00103	js/_common/_common.js	32	js-literal	android	latin	technical-excluded	"uaMatch(""ipad"", ""iphone"", ""ipod""), ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: uaMatch(""ipod""), android: uaMatch(<STRING>), isAndroidOs5: uaMatch(""android 5""), isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""andr"
VISIBLE-00104	js/_common/_common.js	33	js-literal	android 5	latin	context-review	"ios6: uaMatch(""iphone os 6_""), ios7: uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: uaMatch(""ipod""), android: uaMatch(""android""), isAndroidOs5: uaMatch(<STRING>), isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch("""
VISIBLE-00105	js/_common/_common.js	34	js-literal	android 4.4	latin	context-review	"uaMatch(""iphone os 7_""), ipad: uaMatch(""ipad""), ipod: uaMatch(""ipod""), android: uaMatch(""android""), isAndroidOs5: uaMatch(""android 5""), isAndroidOs4_4: uaMatch(<STRING>), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc"
VISIBLE-00106	js/_common/_common.js	35	js-literal	android 4.2	latin	context-review	"ipad""), ipod: uaMatch(""ipod""), android: uaMatch(""android""), isAndroidOs5: uaMatch(""android 5""), isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(<STRING>), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc-02e"", ""sc-01g"", ""sc-05d"", ""scl22"", ""scl24"","
VISIBLE-00107	js/_common/_common.js	36	js-literal	android 4.1	latin	context-review	"id: uaMatch(""android""), isAndroidOs5: uaMatch(""android 5""), isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(<STRING>), isGalaxyNote: uaMatch(""sc-02e"", ""sc-01g"", ""sc-05d"", ""scl22"", ""scl24"", ""sc-01f""), isGalaxysTab: uaMatch(""sc-01"
VISIBLE-00108	js/_common/_common.js	37	js-literal	sc-02e	latin	technical-excluded	"uaMatch(""android 5""), isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(<STRING>, ""sc-01g"", ""sc-05d"", ""scl22"", ""scl24"", ""sc-01f""), isGalaxysTab: uaMatch(""sc-01e""), isGalaxys2: uaMatch(""isw11sc"
VISIBLE-00109	js/_common/_common.js	37	js-literal	sc-01g	latin	technical-excluded	"ndroid 5""), isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc-02e"", <STRING>, ""sc-05d"", ""scl22"", ""scl24"", ""sc-01f""), isGalaxysTab: uaMatch(""sc-01e""), isGalaxys2: uaMatch(""isw11sc"", ""sc-02c"
VISIBLE-00110	js/_common/_common.js	37	js-literal	sc-05d	latin	technical-excluded	", isAndroidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc-02e"", ""sc-01g"", <STRING>, ""scl22"", ""scl24"", ""sc-01f""), isGalaxysTab: uaMatch(""sc-01e""), isGalaxys2: uaMatch(""isw11sc"", ""sc-02c"", ""sc-03d"
VISIBLE-00111	js/_common/_common.js	37	js-literal	scl22	latin	technical-excluded	"droidOs4_4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc-02e"", ""sc-01g"", ""sc-05d"", <STRING>, ""scl24"", ""sc-01f""), isGalaxysTab: uaMatch(""sc-01e""), isGalaxys2: uaMatch(""isw11sc"", ""sc-02c"", ""sc-03d""), i"
VISIBLE-00112	js/_common/_common.js	37	js-literal	scl24	latin	technical-excluded	"4: uaMatch(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc-02e"", ""sc-01g"", ""sc-05d"", ""scl22"", <STRING>, ""sc-01f""), isGalaxysTab: uaMatch(""sc-01e""), isGalaxys2: uaMatch(""isw11sc"", ""sc-02c"", ""sc-03d""), isGalaxys3"
VISIBLE-00113	js/_common/_common.js	37	js-literal	sc-01f	latin	technical-excluded	"h(""android 4.4""), isAndroidOs4_2: uaMatch(""android 4.2""), isAndroidOs4_1: uaMatch(""android 4.1""), isGalaxyNote: uaMatch(""sc-02e"", ""sc-01g"", ""sc-05d"", ""scl22"", ""scl24"", <STRING>), isGalaxysTab: uaMatch(""sc-01e""), isGalaxys2: uaMatch(""isw11sc"", ""sc-02c"", ""sc-03d""), isGalaxys3: uaMatch("
