closure_id	path	stable_key	field	before	after	source_tier	review_status	machine_translated	evidence
TERM-OFFICIAL-0066	magica/js/libs/emotionSkillMap.json	1030106	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0067	magica/js/libs/emotionSkillMap.json	1030107	shortDescription	MP获得量UP[Ⅲ]	MP获得量提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/51/emotionSkill/shortDescription
TERM-OFFICIAL-0068	magica/js/libs/emotionSkillMap.json	1030108	shortDescription	Charge后伤害UP[Ⅱ]	Charge后伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/41/emotionSkill/shortDescription
TERM-OFFICIAL-0069	magica/js/libs/emotionSkillMap.json	1031101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0070	magica/js/libs/emotionSkillMap.json	1031106	shortDescription	防御力UP[Ⅲ]	防御力提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/34/emotionSkill/shortDescription
TERM-OFFICIAL-0071	magica/js/libs/emotionSkillMap.json	1031107	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0072	magica/js/libs/emotionSkillMap.json	1031108	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0073	magica/js/libs/emotionSkillMap.json	1031111	shortDescription	状态异常耐性UP[Ⅱ]	状态异常耐性提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/24/emotionSkill/shortDescription
TERM-OFFICIAL-0074	magica/js/libs/emotionSkillMap.json	1032101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0075	magica/js/libs/emotionSkillMap.json	1032107	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0076	magica/js/libs/emotionSkillMap.json	1032113	shortDescription	水属性攻击力UP[Ⅱ]	水属性攻击力提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\ArenaSimulate_001.json/userArenaBattleMatch/opponentUserArenaBattleInfoList/1/userDeck/formationSheet/placeSkill2/shortDescription
TERM-OFFICIAL-0077	magica/js/libs/emotionSkillMap.json	1033101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0078	magica/js/libs/emotionSkillMap.json	1033105	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0079	magica/js/libs/emotionSkillMap.json	1033106	shortDescription	Accele MPUP[Ⅱ]	Accele MP提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription
TERM-OFFICIAL-0080	magica/js/libs/emotionSkillMap.json	1033108	shortDescription	木属性攻击力UP[Ⅱ]	木属性攻击力提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\ProfileFormationSupport_001.json/userFormationSheetList/4/formationSheet/placeSkill2/shortDescription
TERM-OFFICIAL-0081	magica/js/libs/emotionSkillMap.json	1034101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0082	magica/js/libs/emotionSkillMap.json	1034105	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0083	magica/js/libs/emotionSkillMap.json	1034108	shortDescription	Accele MPUP[Ⅱ]	Accele MP提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription
TERM-OFFICIAL-0084	magica/js/libs/emotionSkillMap.json	1035101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0085	magica/js/libs/emotionSkillMap.json	1035103	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0086	magica/js/libs/emotionSkillMap.json	1035106	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0087	magica/js/libs/emotionSkillMap.json	1035111	shortDescription	Accele MPUP[Ⅱ]	Accele MP提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription
TERM-OFFICIAL-0088	magica/js/libs/emotionSkillMap.json	1036101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0089	magica/js/libs/emotionSkillMap.json	1036105	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0090	magica/js/libs/emotionSkillMap.json	1036106	shortDescription	Accele MPUP[Ⅱ]	Accele MP提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription
TERM-OFFICIAL-0091	magica/js/libs/emotionSkillMap.json	1036110	shortDescription	水属性攻击力UP[Ⅱ]	水属性攻击力提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\ArenaSimulate_001.json/userArenaBattleMatch/opponentUserArenaBattleInfoList/1/userDeck/formationSheet/placeSkill2/shortDescription
TERM-OFFICIAL-0092	magica/js/libs/emotionSkillMap.json	1037101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0093	magica/js/libs/emotionSkillMap.json	1037102	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0094	magica/js/libs/emotionSkillMap.json	1037104	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0095	magica/js/libs/emotionSkillMap.json	1037111	shortDescription	Accele MPUP[Ⅱ]	Accele MP提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription
TERM-OFFICIAL-0096	magica/js/libs/emotionSkillMap.json	1038101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0097	magica/js/libs/emotionSkillMap.json	1038103	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0098	magica/js/libs/emotionSkillMap.json	1038105	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0099	magica/js/libs/emotionSkillMap.json	1038111	shortDescription	Accele MPUP[Ⅲ]	Accele MP提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/4/chara/enhancementCellList/82/emotionSkill/shortDescription
TERM-OFFICIAL-0100	magica/js/libs/emotionSkillMap.json	1039101	shortDescription	MP获得量UP[Ⅱ]	MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\031c03cb-8027-11ec-9bc7-52540003c0c5_001.json/userCharaList/6/chara/enhancementCellList/13/emotionSkill/shortDescription
TERM-OFFICIAL-0101	magica/js/libs/emotionSkillMap.json	1039103	shortDescription	MP100以上时MP获得量UP[Ⅰ]	MP100以上时MP获得量提升[Ⅰ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\03203031-0d5e-11eb-919e-52540028ceb1_001.json/userCharaList/2/chara/enhancementCellList/15/emotionSkill/shortDescription
TERM-OFFICIAL-0102	magica/js/libs/emotionSkillMap.json	1039106	shortDescription	Charge后伤害UP[Ⅱ]	Charge后伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/41/emotionSkill/shortDescription
TERM-OFFICIAL-0103	magica/js/libs/emotionSkillMap.json	1039107	shortDescription	MP获得量UP[Ⅲ]	MP获得量提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/51/emotionSkill/shortDescription
TERM-OFFICIAL-0104	magica/js/libs/emotionSkillMap.json	1039109	shortDescription	MP获得量UP[Ⅲ]	MP获得量提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/51/emotionSkill/shortDescription
TERM-OFFICIAL-0105	magica/js/libs/emotionSkillMap.json	1040102	shortDescription	MP100以上时MP获得量UP[Ⅲ]	MP100以上时MP获得量提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0106	magica/js/libs/emotionSkillMap.json	1040104	shortDescription	MP100以上时MP获得量UP[Ⅲ]	MP100以上时MP获得量提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0107	magica/js/libs/emotionSkillMap.json	1040110	shortDescription	MP获得量UP[Ⅲ]	MP获得量提升[Ⅲ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/51/emotionSkill/shortDescription
TERM-OFFICIAL-0108	magica/js/libs/emotionSkillMap.json	1041101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0109	magica/js/libs/emotionSkillMap.json	1041102	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0110	magica/js/libs/emotionSkillMap.json	1041108	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0111	magica/js/libs/emotionSkillMap.json	1042101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0112	magica/js/libs/emotionSkillMap.json	1042102	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0113	magica/js/libs/emotionSkillMap.json	1042104	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0114	magica/js/libs/emotionSkillMap.json	1042112	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0115	magica/js/libs/emotionSkillMap.json	1043101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0116	magica/js/libs/emotionSkillMap.json	1043103	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0117	magica/js/libs/emotionSkillMap.json	1043105	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0118	magica/js/libs/emotionSkillMap.json	1043107	shortDescription	Magia伤害UP[Ⅱ]	Magia伤害提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription
TERM-OFFICIAL-0119	magica/js/libs/emotionSkillMap.json	1044101	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
TERM-OFFICIAL-0120	magica/js/libs/emotionSkillMap.json	1044105	shortDescription	MP100以上时MP获得量UP[Ⅱ]	MP100以上时MP获得量提升[Ⅱ]	official-cn	official-source-verified	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription
