change_id	file	json_pointer	stable_key	field	before	after	source_tier	evidence	translation_method	manual_review_status	confidence	rules	notes	current_product_cn	pass18_current_status	strict_lookup_method	superseding_closure_id	superseding_source_tier	superseding_review_status	inventory_component	inventory_review_status
P18-00368	magica/js/libs/emotionSkillMap.json	/3020101/shortDescription	3020101	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01731	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00369	magica/js/libs/emotionSkillMap.json	/3020102/shortDescription	3020102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01732	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00370	magica/js/libs/emotionSkillMap.json	/3021102/shortDescription	3021102	shortDescription	Doppel伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅲ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01742	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00371	magica/js/libs/emotionSkillMap.json	/3021104/shortDescription	3021104	shortDescription	Doppel伤害UP[Ⅳ] & Magia伤害UP[Ⅱ]	魔女化身伤害UP[Ⅳ] & Magia伤害UP[Ⅱ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅳ] & Magia伤害提升[Ⅱ]	visible-term-closure-exact-supersession	stable-key	DICT-01744	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00372	magica/js/libs/emotionSkillMap.json	/3022102/shortDescription	3022102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01750	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00373	magica/js/libs/emotionSkillMap.json	/3022104/shortDescription	3022104	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01752	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00374	magica/js/libs/emotionSkillMap.json	/3023102/shortDescription	3023102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01757	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00375	magica/js/libs/emotionSkillMap.json	/3023105/shortDescription	3023105	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01760	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00376	magica/js/libs/emotionSkillMap.json	/3024102/shortDescription	3024102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01766	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00377	magica/js/libs/emotionSkillMap.json	/3024105/shortDescription	3024105	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01768	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00378	magica/js/libs/emotionSkillMap.json	/3026105/shortDescription	3026105	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01775	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00379	magica/js/libs/emotionSkillMap.json	/3026106/shortDescription	3026106	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01776	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00380	magica/js/libs/emotionSkillMap.json	/3027102/shortDescription	3027102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01784	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00381	magica/js/libs/emotionSkillMap.json	/3027104/shortDescription	3027104	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01786	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00382	magica/js/libs/emotionSkillMap.json	/3028104/shortDescription	3028104	shortDescription	Doppel伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅲ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01795	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00383	magica/js/libs/emotionSkillMap.json	/3028105/shortDescription	3028105	shortDescription	Doppel伤害UP[Ⅳ] & Magia伤害UP[Ⅱ]	魔女化身伤害UP[Ⅳ] & Magia伤害UP[Ⅱ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅳ] & Magia伤害提升[Ⅱ]	visible-term-closure-exact-supersession	stable-key	DICT-01796	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00384	magica/js/libs/emotionSkillMap.json	/3034103/shortDescription	3034103	shortDescription	Doppel伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅲ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01805	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00385	magica/js/libs/emotionSkillMap.json	/3034104/shortDescription	3034104	shortDescription	Doppel伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅲ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01806	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00386	magica/js/libs/emotionSkillMap.json	/3035102/shortDescription	3035102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01814	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00387	magica/js/libs/emotionSkillMap.json	/3035104/shortDescription	3035104	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01816	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00388	magica/js/libs/emotionSkillMap.json	/3036101/shortDescription	3036101	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01823	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00389	magica/js/libs/emotionSkillMap.json	/3036102/shortDescription	3036102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01824	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00390	magica/js/libs/emotionSkillMap.json	/3038103/shortDescription	3038103	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01835	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00391	magica/js/libs/emotionSkillMap.json	/3038104/shortDescription	3038104	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01836	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00392	magica/js/libs/emotionSkillMap.json	/3038106/shortDescription	3038106	shortDescription	Doppel伤害UP[Ⅱ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅱ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅱ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01838	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00393	magica/js/libs/emotionSkillMap.json	/3039102/shortDescription	3039102	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01843	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00394	magica/js/libs/emotionSkillMap.json	/3039104/shortDescription	3039104	shortDescription	Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01845	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00395	magica/js/libs/emotionSkillMap.json	/3040101/shortDescription	3040101	shortDescription	Doppel伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅲ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01853	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00396	magica/js/libs/emotionSkillMap.json	/3040103/shortDescription	3040103	shortDescription	Doppel伤害UP[Ⅳ] & Magia伤害UP[Ⅱ]	魔女化身伤害UP[Ⅳ] & Magia伤害UP[Ⅱ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅳ] & Magia伤害提升[Ⅱ]	visible-term-closure-exact-supersession	stable-key	DICT-01855	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00397	magica/js/libs/emotionSkillMap.json	/3041102/shortDescription	3041102	shortDescription	Doppel伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	魔女化身伤害UP[Ⅲ] & Magia伤害UP[Ⅰ]	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		魔女化身伤害提升[Ⅲ] & Magia伤害提升[Ⅰ]	visible-term-closure-exact-supersession	stable-key	DICT-01863	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
