protected_id	master_record_id	protection_origin	authority_rank	source_bucket	source_tier	scope	file	business_key_type	business_key	source_locator	locator_sha256	field	protected_value	value_sha256	identity_sha256	review_status	authority_status	evidence_path_or_key	expected_count	record_sha256
AUTH-00048	MT-02364	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが100%溜まった状態でバトル開始	WGS-0048		zhCN	以MP积累100%的状态开始战斗	cdf6563076b112824782c81755e6468a73cbae44565277432abc79c8996525ba	a41e479001d34ca3b579365c282c1a98d1964abc73c8e915e89cee2a5de6aa54	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:49;migrated Wiki glossary candidate;key=global:95848c8f9e9d873feb7f		ba1b4947a408988a93cf298fd0999697e19a8313b71b97fcbfe35f95052ddecf
AUTH-00049	MT-02365	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが15%溜まった状態でバトル開始	WGS-0049		zhCN	以MP积累15%的状态开始战斗	56cacf2daa93c96e5c2a03048c0223a46e8e2eb1d1e596afa76761ba441f39d7	1e7388b02d9b7ea5fd194769583489863adc473a061619adb7886766b3a2f1fb	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:50;migrated Wiki glossary candidate;key=global:040c4220004074aafe67		a72b30a7d5c6706bae6a29e794192170ad11ebe6a4e0a00ceea85bd19defd51e
AUTH-00050	MT-02366	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが20%溜まった状態でバトル開始	WGS-0050		zhCN	以MP积累20%的状态开始战斗	4f5cc810dcf37ab15e5bd0d847e1214884d4b65d62dd460fd5ba43b5aa8a2f26	abb5906feeb8e09f87eec6013793b05bade974ada5e633ce22787dd9c907ad9d	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:51;migrated Wiki glossary candidate;key=global:2d434f994c3d6964a6e2		90332058a6600dd1db116a6a0a002e553a9ef23284594646fa00c1ca81ed1008
AUTH-00051	MT-02367	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが25%溜まった状態でバトル開始	WGS-0051		zhCN	以MP积累25%的状态开始战斗	0293b06511c21afec9d9c6eead9e3bb0504b73e774bb0a690e0fbe5b5eeb3f7b	cabec0692524b152ca2118bb597857802247b960bec03ef0daa51885f6008f87	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:52;migrated Wiki glossary candidate;key=global:3750ec8427fb47b58be0		e7e40cc2631a2862b50dd0cce77df222c1bf6a628db7491bbe0c0ef30725404b
AUTH-00052	MT-02368	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが30%溜まった状態でバトル開始	WGS-0052		zhCN	以MP积累30%的状态开始战斗	bde708d729dc745ba09a93ab79c117e58f776a2a6022d5a29c76808e45bd842c	6f121520ee36f8bc4112655fffd8f05ea1d88be30b75f3448e54e42ef0a109de	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:53;migrated Wiki glossary candidate;key=global:fd5b4b4d7ac2ebf20f70		355f306daeebd0af5ae770d9afc070fb3a4b37c8b1c341bc19cf5764ab7c4725
AUTH-00053	MT-02369	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが35%溜まった状態でバトル開始	WGS-0053		zhCN	以MP积累35%的状态开始战斗	6b0ce97887a81648aca0be1320e63e0a993c36c2d2df1486691610350bd11a4c	e9c62509ca4b1b28f0cf1fdab9823b4eb8ce47695748f72bab2147a11d7a499b	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:54;migrated Wiki glossary candidate;key=global:6ad152ab107e9fbfbf3c		51fc5e379bc1f003e2070da171cbcf0d3ad40acc4c6afcd473806af109bd1cad
AUTH-00054	MT-02370	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが40%溜まった状態でバトル開始	WGS-0054		zhCN	以MP积累40%的状态开始战斗	7af43adabd02ebfdfcbd1f97f364dcf22a797e413844f4c077be170314595e7e	72bdf74fe1a1e0b9c61b1b33befe947a98685a2502eb57fb23b81b6707746408	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:55;migrated Wiki glossary candidate;key=global:eaf9920fab7945130b7a		d59c60405fb75a21d8b789fd7ec2c026d41b33aac5dc959a23dd9d244e591547
AUTH-00055	MT-02371	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPが50%溜まった状態でバトル開始	WGS-0055		zhCN	以MP积累50%的状态开始战斗	5f57efd650af8faa7721a9e16d12e2bfb0fa1c5b92e3545d34a530b782d921a6	44cc43101613ac85ab0c1477f3e1657a18ec3110cb28d6af3cf45fdd89e0cf9f	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:56;migrated Wiki glossary candidate;key=global:0a1a3daebeb38bfdd149		9c2aba362c791d6f0a73452041d99e697ba606550bf8e8ba774fbd257cad54f7
AUTH-00056	MT-02372	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MPダメージ	WGS-0056		zhCN	MP伤害	48bb142f7fbf2420c2c1c2fdbc154eea5e03b6874c6295b0b06c0b7cffc5a773	a011481cd1ec1717c207865c7dff84ec40e18f806ac5bcaa1ca5712eb516f635	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:57;migrated Wiki glossary candidate;key=global:d5bdd4188d7c6e5f67c4		8c64dd81fe3109c2408ddad5d236f16b95ab36311ac8df250fd7163c1910b8d4
AUTH-00057	MT-02373	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MP回復	WGS-0057		zhCN	回复MP	eb5351cf199c42faf167b632458bb08e0eb2e9d2abe1bc515b87436bb4400b60	a1c645acafd097dfd0efbdae0658d0e242eeea94ec009bd19a90fb1be5876c5e	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:58;migrated Wiki glossary candidate;key=global:db31a39a15cac10ba521		7ad197d535acda6cb417809371e8a68497eac83307c815d08185fa67efef8549
AUTH-00058	MT-02374	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MP獲得量 DOWN	WGS-0058		zhCN	MP获得量DOWN	3f381062675a8bafbcb60c93465d6cdf350f8292a9a4ec96e6c0bcc5aced5392	5c018303e184ea53a36a01fcec98917d67d0ecb12ba7f658a4366176de698855	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:59;migrated Wiki glossary candidate;key=global:fe51154f7407c24c86c5		f39f81a73dad500a1635b9203e84e4f8628f514c1e2b53c6c8b8127204193fb4
AUTH-00059	MT-02375	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MP獲得量DOWN	WGS-0059		zhCN	MP获得量DOWN	3f381062675a8bafbcb60c93465d6cdf350f8292a9a4ec96e6c0bcc5aced5392	da9836b33cee9ec442af24b95dc89f2b8959bf40b55494fbec90954e7437ea90	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:60;migrated Wiki glossary candidate;key=global:9df4ec07ebc6ea0522c7		6f7b308fd3ed0f614ba59722b759e855a3f91d9162617ae291c84c6bccaf2b05
AUTH-00060	MT-02376	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MP獲得量UP	WGS-0060		zhCN	MP获得量UP	1171dda36fd11a70703c17c8f749cb41b2946293005ab4fbc36a0be1ec04cf7a	9f43a35418e12225dabade25595c36d592c023a78405ba00e76fdc609be3edb9	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:61;migrated Wiki glossary candidate;key=global:1fd9baa79c0f8772f385		0b85b5dbf49885fdf9ae3e0ed4d1e2fb46778478d1cfff7172235cbed60a2fd7
AUTH-00061	MT-02377	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	MP自動回復	WGS-0061		zhCN	自动回复MP	9f72a3834d55c262ac0d2c159fe5153639a77cf0f35b68bb63f170a821a3df08	3e59219d2e6adaf648eae2e7d5b51c1aa2e6b97937780c8d094f89b71694174c	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:62;migrated Wiki glossary candidate;key=global:ba2360e6649c40a7c4df		9a4687e443cfd9bc32862e3e1c058775fd5aec0aae5024290754c0b5cf5c5b6e
AUTH-00062	MT-02378	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	NOCO	WGS-0062		zhCN	[https://x.com/noco9999 NOCO]	49c1ce5548bc407e6b642f17443e5ab599d6af174847e69717c2a6086a25f12b	398f51f6ed34fcc671da6990528561f88d50045e77480c3ed5b1a0ef6f7c1ca8	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:63;migrated Wiki glossary candidate;key=global:d13cfb8b2bb24b8aecf5		2092d93ccd2c14a54d1e315c29252e6deab955d4ecec82e093a991c29b9f281f
AUTH-00063	MT-02379	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	Nardack	WGS-0063		zhCN	[https://x.com/Nardack Nardack]	3ebeeddbe9f4f1dbef6a33b88d61cfa38ee7993fe41de8d55fbaf51ee0e9901c	559117ec1775ccc463e68865ba489dee3c7f6126431cc55da70411fb206a6e41	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:64;migrated Wiki glossary candidate;key=global:25725c74b11ef03b7d92		f2c5dfe5d49610fad099a2cb2f3d1d4f7a9b234a90b996f1fa87140dce776992
AUTH-00064	MT-02380	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	PAPA	WGS-0064		zhCN	[https://x.com/papa0123 PAPA]	4f1b88cac953ae431bd4b8612c8c1201814a936dac052329d305b17d0d87dd01	c939f60e0f326677374a62ee3acff5b4793d92e61bd5938ebd140cd8657f67ac	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:65;migrated Wiki glossary candidate;key=global:c84c0e09ab4a531259a1		2f49131d5104b8d1e87da5ee47521e7b40002562d81f1e592da7d028a08cc654
AUTH-00065	MT-02381	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	PAPA、劇団イヌカレー（泥犬）	WGS-0065		zhCN	PAPA、剧团狗咖喱（泥犬）	55ed22938aa887d7d1557f4dbb6417baf776884a1568509533013bc7231626a3	cc0c006dfed45c0df2404d55ffe61779bf18b41777f3f5c42be8aa5b616df228	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:66;migrated Wiki glossary candidate;key=global:f4fd74a13520df92d797		36d5f3fe5e4ebd7fc1ecbd4ad0799074b13462d7f4562804616e98ae2e87c28f
AUTH-00066	MT-02382	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	U35	WGS-0066		zhCN	[https://x.com/umiko35 U35]	3502c0cd9186703c5415a5887432cf726347b77e9caabec9d3b41d2b2159aa46	e7be9752504127f212fd5d87245563a02ec2fd34e94dbed43e218a5389918d91	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:67;migrated Wiki glossary candidate;key=global:9066f5069a3c4c41171f		ac34743a24482d7d3ab64197712cffbfcdb26c5e76e7601807a7853d01f2b884
AUTH-00067	MT-02383	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	action	WGS-0067		zhCN	edit	262121c5372be8af3ae6ff0d3d138d9e6e1249335222c7f0e02535e35073bb0b	c670569fa5c7f5b920e5829391f21a843bfbde53f81a4fb036bd2529cf0ae798	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:68;migrated Wiki glossary candidate;key=global:f45e8fcd66150fd8e841		f8e1405a2e7253cb8a7754786ecf41bebb5f28077a9973efda92bd1dfb8d3b17
AUTH-00068	MT-02384	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	f4samurai・劇団イヌカレー（泥犬）	WGS-0068		zhCN	f4samurai、剧团狗咖喱（泥犬）	f7652413a2f59cf05aabce1f87f6797ad381a67dda56c5e1de69b7d9cee6f31d	efeed790d00db05063539414f9aa61fc0c000b4d100558bf267693732daad3ae	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:69;migrated Wiki glossary candidate;key=global:49499bd4673eb251408c		45889d4fdd8d665f97ee69cc4eb668f7b327798457e0332189cd3eca2975b2b4
AUTH-00069	MT-02385	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ichigo	WGS-0069		zhCN	[https://x.com/fsp2003120000 @ichigo]	3812b96637aecac62253ebc125c548e2911a3f3a0b335c695cafab3c9b9724bd	360d5f2aa914b4912ee4b55223dc3f211857ee120af1c4899d2ff08b8aaaa446	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:70;migrated Wiki glossary candidate;key=global:18ede5e2f90fce67f0d2		36c4e10511155f1fef9238c92c980b75a1ce334b354d025cdbeaf769f633d87f
AUTH-00070	MT-02386	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	mepo	WGS-0070		zhCN	[https://x.com/mepooot mepo]	7b99539aa283d059a58b6dc69e24eb912617d4b01958c32fc0fc4ca159be4000	c96bf59a55c920592055dd486be9abf3f9db754c06aa3b4d295eee83636fdefc	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:71;migrated Wiki glossary candidate;key=global:48103be258b3e069841e		b35b66a1f986b6deb90c8bd69932fa01feb0837d7a7002266b9e3ca3d6fe19f4
AUTH-00071	MT-02387	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	nabe	WGS-0071		zhCN	[https://x.com/nabe_e16 nabe]	e816ce247b37e712eb5720b59d469975e08c1dca9d54e5908ecffedadd23114b	32599f54146a65d80a82bd6c815003c88916e644f571dabbce3cbb1c9cb80138	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:72;migrated Wiki glossary candidate;key=global:045086ba9008e0903afa		e51b665279c0638d5f0b07d6af35b5263f8e554e101823807c0cef317725b484
AUTH-00072	MT-02388	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	necömi	WGS-0072		zhCN	[https://x.com/necomi_info necömi]	1855189348e2d4f3d78a28418efae29d394a6845f2b30343aabf51c7381e67dd	811a6738b6e4c0197984f12b12e7d0749f383810739a1a87514e03df8c9af440	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:73;migrated Wiki glossary candidate;key=global:90565f5d564f69678d82		d40ed6750800af5289f53bd03df2f764f0e3ebc90d3758d47cf3d880feecd3fd
AUTH-00073	MT-02389	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	saikoro	WGS-0073		zhCN	[https://x.com/saikoro78573710 saikoro]	f8e0d0995c22336e69e067d7aff0c82c6b211fdc3298e1ea2f0c929885ca8450	d589a79c7e630c1971083b79172b4dac56b0ab18ad0ffd64459d0d9248bb9fe0	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:74;migrated Wiki glossary candidate;key=global:1944454bf77a6bddbbb1		6f833fc7749da6e892dbe3d3d6fe0aa7d82041a464c895c6b9cf552cd4511b30
AUTH-00074	MT-02390	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「SUPパドル・ボード」「水鉄砲」追加獲得数	WGS-0074		zhCN	“SUP船桨”“水枪”追加获得数	8a67bc774617bd74222fce8355615eb4d53d6f9e4276fdf777904330fed180c1	d17358904b13c5df8bcea234f9c7f0f0bb033e676ee8e646b9c1027eda1f2579	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:75;migrated Wiki glossary candidate;key=global:4795b50e5461428267be		f38b8c59b7f7b263ef52abf7ab64264927f8ba44ea9e7b3da42cad17b7d9aea6
AUTH-00075	MT-02391	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「from外宇宙」追加獲得数	WGS-0075		zhCN	“from宇宙外”追加获得数	4f45fa0bdc498f60243796f1f9db813963450c69c79d96bb1a7bddf3a22fc165	b3b14e6cde5a529cc79931d77f0cbcfa05f9a401a68cc8bb5a68cca93b91ec37	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:76;migrated Wiki glossary candidate;key=global:c62a50e43be21ef88ded		476c77a2ad8b08820cbb39ac6df7069a2032990eb0f11d3f72b9cd44a231c569
AUTH-00076	MT-02392	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「いいね！」入手時	WGS-0076		zhCN	“赞！”获得时	95ad161320a4051094ba78f75e242bf7be6f5e1737a5610b07fcbe2aec8df2eb	3029567927223fac8c86fb5ba921e8cac295599312914d43c6100efbd45bc2fd	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:77;migrated Wiki glossary candidate;key=global:324f6ac09c35b7445034		5addf554105f97533437b7afa6ac6130ed54412e5a1154acc283e111dfad7c7e
AUTH-00077	MT-02393	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「いたずら駄菓子」追加獲得数	WGS-0077		zhCN	“调皮粗点心”追加获得数	17271b91ae565156bf123a4d784db8a411490e0195f5c3bf75c8fa3e54af79fe	89121cf602472bbb62be3377b42e49de8c439ccb375fd905d25306c70baf35e4	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:78;migrated Wiki glossary candidate;key=global:e289ef7e0dde19f6aa19		542ea774d3105ce3642b3ce28b5be0ad9e55945b435210bdb604469bdd7073f5
AUTH-00078	MT-02394	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「いつかのタイムカプセル」追加獲得数	WGS-0078		zhCN	“不知何时的时间胶囊”追加获得数	0181721f9bccc70c058a8faaee8031a1430701050a32e457c7fdec6a73a73926	2f10277b5676c0ec4cc00a42067535979220a3c10df2950688f4f8d246c32cfb	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:79;migrated Wiki glossary candidate;key=global:4507d2deb17ea0b252ff		410fa16751dcadc007db8e295dd46ef725a06b00d9e91cfd29bf943c7a78016c
AUTH-00079	MT-02395	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「うわさのカカオポッド」追加獲得数	WGS-0079		zhCN	“谣之可可荚”追加获得数	b68005a941f45551f160b8f6a64351d0cfa3ebdd7f51630d0695cb7be3c1e4b4	8569bc4c76510e76245f2b0f0db27d4da2b658ba8d6dca2d75dfc4fea8896215	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:80;migrated Wiki glossary candidate;key=global:e4539131c768fead47db		50634c39d82de8921319d2963c9f2d45d2f5d4b43c21b1902a689562228bdd35
AUTH-00080	MT-02396	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「おはじき」追加獲得数	WGS-0080		zhCN	“玻璃弹片”追加获得数	a60ac4364a645940a931ce2c4a0e79c6c8a7541527599495c2f28ea1f92b9772	fc989cb5dc1e5cf5026cdbf942fc43ec7a776c3e1f581bfe55b3a1bb5689d8ad	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:81;migrated Wiki glossary candidate;key=global:37684aa1df24028136a0		722831772c99d3bd09f35275b15f6eb0d3b9afed909a3801b35de1af5f7598ee
AUTH-00081	MT-02397	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「お姉ちゃんしつけ棒」追加獲得数	WGS-0081		zhCN	“管教姐姐棒”追加获得数	87d640c1351e8ab0d1779344dbd4fd8cc4b9db1d321789087e3ff8896a8f2464	3d1a992abae349044075545246ece1942224872269d1756cd89516cbcb84f3bf	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:82;migrated Wiki glossary candidate;key=global:2f2fc4b7744524b7c5b6		ab54086489fe4c2ae6637d2f9e498fc9290e294b1fbc18b95316379c2f25c22b
AUTH-00082	MT-02398	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「お見合い写真」追加獲得数	WGS-0082		zhCN	“相亲照片”追加获得数	1758dc72ed8425c4a546f6252c2072adca6a1700518807b7a54d1455333b99f6	6ebe6cde303159fb700a8c306e2661c475b596b8d7bd0149c0b6c2a6ab46208e	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:83;migrated Wiki glossary candidate;key=global:1c1ea36999006ecf2c96		91635497acff1e1c34879c8dfd7ec73db7735905727c069e8b7fa9b9e2aa0368
AUTH-00083	MT-02399	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	「すずねメダル」入手時	WGS-0083		zhCN	“铃音勋章”获得时	862599a3cc2e75ac4b3cf3c87ffc97261d758d2be8cbae6e54ff8e367fde54e3	65626f2ace008f5e9e0f239215922e79a2e0151737e4ae47fd597aa64585a6fc	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:84;migrated Wiki glossary candidate;key=global:80c88337d486e2e21f35		664ce338be972fa930edce711973c0e889af92f5cb31de7b7e5838e42249fa34
