item_id	category	path	geometry_status	old_size	current_size	reference_count	reference_evidence	old_cn_source	current_us_reference	product_target	old_sha256	current_sha256	reason	required_action	authority	write_performed
SOURCE-IMG-0123	unresolved-actionable	resource/image_web/page/gacha/gacha_coin_wrap.png	same-geometry	270x28	270x28	1	totentanz:css/gacha/GachaResult.css	A:\magicaOLD\resource\image_web\page\gacha\gacha_coin_wrap.png	A:\totentanz-frontend\resource\image_web\page\gacha\gacha_coin_wrap.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\gacha_coin_wrap.png	28fdd1f4040fcaa11a216b19ce82af16b067c2642b384f1ec38ab64d69efec43	2f546a00145fa56214c0d0bd5719ed0df942a11733e21ecbbefb4949e191fca7	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0124	unresolved-actionable	resource/image_web/page/gacha/gacha_purchase_btn.png	same-geometry	85x89	85x89	1	totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\gacha_purchase_btn.png	A:\totentanz-frontend\resource\image_web\page\gacha\gacha_purchase_btn.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\gacha_purchase_btn.png	34974f1cbe6af7ad069a0b94a21da0668d081cc9094dd47cb9ea0aafdd7e083a	9b70f89048c4b27455da2fb66b47009dabe04ac47f9243992c5eb688c505d0b0	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0125	unresolved-actionable	resource/image_web/page/gacha/icon_limited.png	same-geometry	50x50	50x50	1	totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\icon_limited.png	A:\totentanz-frontend\resource\image_web\page\gacha\icon_limited.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\icon_limited.png	58691bf5983ff38f41e65cddbd68bc71983fee8b5c41f0277fb1414a66fcf976	e466efa7ec2bfca835205547d2e02d6076259951949472e623c44b6210db4416	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0126	unresolved-actionable	resource/image_web/page/gacha/selectable/btn_chara_change.png	same-geometry	106x110	106x110	2	totentanz:css/gacha/GachaTop.css | totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\selectable\btn_chara_change.png	A:\totentanz-frontend\resource\image_web\page\gacha\selectable\btn_chara_change.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\selectable\btn_chara_change.png	f9761ae277a28e3ae0b708f8de0ebeae5c61d200c5d0fb12bc34775a6d48728a	e685f9569e5a451e2bca925320d1250d658a2ff5befa949b8da012e1739146c7	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0127	unresolved-actionable	resource/image_web/page/gacha/selectable/btn_chara_select.png	same-geometry	306x90	306x90	5	totentanz:css/gacha/GachaTop.css | totentanz:css/gacha/GachaTop.css | totentanz:css/gacha/GachaTop.css | totentanz:css/gacha/GachaTop.css | totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\selectable\btn_chara_select.png	A:\totentanz-frontend\resource\image_web\page\gacha\selectable\btn_chara_select.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\selectable\btn_chara_select.png	bb3dae11780462bc50df1f7a3be2386266ec49b76bdb39c7bde419472daaeea4	032fda566446d6b1e6a7f3499e7cb42a5f16195df1872e3c0d168ffb18f3075d	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0128	unresolved-actionable	resource/image_web/page/gacha/selectable/btn_detail.png	same-geometry	72x72	72x72	1	totentanz:css/gacha/SelectableGachaCharaSelect.css	A:\magicaOLD\resource\image_web\page\gacha\selectable\btn_detail.png	A:\totentanz-frontend\resource\image_web\page\gacha\selectable\btn_detail.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\selectable\btn_detail.png	e53d870d06d88c335c281de55af3638073fe87c53679977b4da0f6c2e0328fe0	6b9a0083b41e59d425071856b4c0438e66212aeb0c8cfe56c4ba79f5400bc43e	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0129	unresolved-actionable	resource/image_web/page/gacha/selectable/btn_memoria_select.png	same-geometry	306x90	306x90	1	totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\selectable\btn_memoria_select.png	A:\totentanz-frontend\resource\image_web\page\gacha\selectable\btn_memoria_select.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\selectable\btn_memoria_select.png	83039500e11121e1b89a7b8f79f53295e54c7cb70b6863cba711613f3ffcef06	9dd70531e2fe67136ac1146cd3d24051faa31ebf1f68f8631af65592acb2f594	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0130	unresolved-actionable	resource/image_web/page/gacha/selectable/btn_memorial_change.png	same-geometry	106x110	106x110	1	totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\selectable\btn_memorial_change.png	A:\totentanz-frontend\resource\image_web\page\gacha\selectable\btn_memorial_change.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\selectable\btn_memorial_change.png	873e41b846f7d0dce8f18cfde3b71be713d9d11ce03c6a8efc87de5e7545eed0	38a620f12d66b5389d3b455f0ffabe1a0f409f2cf0192b3bcf9152a77b4897c2	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0131	unresolved-actionable	resource/image_web/page/gacha/selectable/btn_voice.png	same-geometry	72x72	72x72	1	totentanz:css/gacha/SelectableGachaCharaSelect.css	A:\magicaOLD\resource\image_web\page\gacha\selectable\btn_voice.png	A:\totentanz-frontend\resource\image_web\page\gacha\selectable\btn_voice.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\selectable\btn_voice.png	531a8948b388655338352cbf536e4e19cedbfc14f1baeff56c7cc045c43aea16	7c1300d152df8fb386e94cc979ce5ece3f9b2a4983c79ff5e11355dab0654c0b	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0132	unresolved-actionable	resource/image_web/page/gacha/tag_chara.png	same-geometry	244x38	244x38	2	totentanz:css/gacha/GachaResult.css | totentanz:css/present/GachaHistory.css	A:\magicaOLD\resource\image_web\page\gacha\tag_chara.png	A:\totentanz-frontend\resource\image_web\page\gacha\tag_chara.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\tag_chara.png	74bacd01d12bf40c26c0ad79772a023e0038f8eaadc2e2f016d04d0b5b25cd31	f9df0ce6f5161fdbf7fa9feb61640cdfbccc145724bc2848c2dc129510438462	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0133	unresolved-actionable	resource/image_web/page/gacha/tag_chara_s.png	geometry-drift	128x26	128x27	2	totentanz:css/gacha/GachaResult.css | totentanz:css/present/GachaHistory.css	A:\magicaOLD\resource\image_web\page\gacha\tag_chara_s.png	A:\totentanz-frontend\resource\image_web\page\gacha\tag_chara_s.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\tag_chara_s.png	6679e07d43f678e960d04e0149feae4d8a493c643d5147917ba0dc0a62850e07	23bba1c165ac228d9b490cfe7d18ac0a82189c57f23892b22bb5b7d55ea33124	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0134	unresolved-actionable	resource/image_web/page/gacha/tag_jem.png	same-geometry	244x38	244x38	2	totentanz:css/gacha/GachaResult.css | totentanz:css/present/GachaHistory.css	A:\magicaOLD\resource\image_web\page\gacha\tag_jem.png	A:\totentanz-frontend\resource\image_web\page\gacha\tag_jem.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\tag_jem.png	f47b42f28df17cae66a2d974179cbcf3b7b99f1f287b9a849b15756cfc1c1729	50e5327f4f36dfaba1baa7acfd42957874cd9192d0b6a1e2ff8d130c5d909ebe	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0135	unresolved-actionable	resource/image_web/page/gacha/tag_jem_s.png	same-geometry	128x26	128x26	2	totentanz:css/gacha/GachaResult.css | totentanz:css/present/GachaHistory.css	A:\magicaOLD\resource\image_web\page\gacha\tag_jem_s.png	A:\totentanz-frontend\resource\image_web\page\gacha\tag_jem_s.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\tag_jem_s.png	d93240312dcd565c1673a95c806a935bfd9306ae639540e7b5733c51bdbe8286	98a66ca0ce2af53d57551cf1cbdca13c782f6c38149a71583c634f61205c857c	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0136	unresolved-actionable	resource/image_web/page/gacha/tag_memoria.png	same-geometry	244x38	244x38	2	totentanz:css/gacha/GachaResult.css | totentanz:css/present/GachaHistory.css	A:\magicaOLD\resource\image_web\page\gacha\tag_memoria.png	A:\totentanz-frontend\resource\image_web\page\gacha\tag_memoria.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\tag_memoria.png	fdcf7a0995246d17333823300c54d3e86aa9f40c31abc2962a80266dc8801fc0	6de6b150bf6f81dbc616f7de302708326df98d4ef17d5b6e7daf39812a01abc8	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0137	unresolved-actionable	resource/image_web/page/gacha/tag_memoria_s.png	geometry-drift	128x26	128x25	2	totentanz:css/gacha/GachaResult.css | totentanz:css/present/GachaHistory.css	A:\magicaOLD\resource\image_web\page\gacha\tag_memoria_s.png	A:\totentanz-frontend\resource\image_web\page\gacha\tag_memoria_s.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\tag_memoria_s.png	c6ffdccdcd7a7922688604993304114c3f9a493a35e615eabf10b022aeedda61	3d32832835082c0a203431dc8c2d22e544cb0923fa0a621508146d75100c8174	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0138	unresolved-actionable	resource/image_web/page/item/tag_cristal.png	same-geometry	70x90	70x90	1	totentanz:css/item/ItemListTop.css	A:\magicaOLD\resource\image_web\page\item\tag_cristal.png	A:\totentanz-frontend\resource\image_web\page\item\tag_cristal.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\item\tag_cristal.png	d64b0da445e7e6e4067d45a64b68ac6997607cbb4960849faf80b6eb9959d259	85b07759a25c766afa296918ef2f5dd70d5c197ef0c872a31b3a390812ca2f18	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0139	unresolved-actionable	resource/image_web/page/memoria/equip/btn_memoria_ascending.png	same-geometry	80x24	80x24	1	totentanz:css/memoria/MemoriaEquip.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_memoria_ascending.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_memoria_ascending.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_memoria_ascending.png	9a5de81a9c4f8b1bd17cbeb706bf061cbde471f5abbe437df4e817755e15ba79	98f36979b35a82cb6b51fb5a86907f144f535782253e6dd42d3104534de253c2	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0140	unresolved-actionable	resource/image_web/page/memoria/equip/btn_memoria_descending.png	same-geometry	80x24	80x24	1	totentanz:css/memoria/MemoriaEquip.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_memoria_descending.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_memoria_descending.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_memoria_descending.png	edb62689c8d56230cca6e5d3700f598b1f4abf439e029283be69935096a24450	a71ed75779a530d7f517bd22ebfb5c4ea315a35f70cf4c6b6b7eb55cfd4deb37	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0141	unresolved-actionable	resource/image_web/page/memoria/equip/btn_ok.png	same-geometry	112x118	112x118	3	totentanz:css/gacha/SelectableGachaCharaSelect.css | totentanz:css/gacha/SelectableGachaPieceSelect.css | totentanz:css/memoria/MemoriaEquip.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_ok.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_ok.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_ok.png	8fff941917319d71b36a9fbbc984209710f850f400b986420815ce2b1084060a	aa8a0b76b5ffd7010ac85930d1f35ccf16d26dbff41bf16314928884bbb5b01d	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0142	unresolved-actionable	resource/image_web/page/memoria/equip/btn_ok_gray.png	same-geometry	112x118	112x118	3	totentanz:css/gacha/SelectableGachaCharaSelect.css | totentanz:css/gacha/SelectableGachaPieceSelect.css | totentanz:css/memoria/MemoriaEquip.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_ok_gray.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_ok_gray.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_ok_gray.png	1300664c908b384e7340fb58fa7661e46f8c9420975506a4f3bbeb69c59a2a40	d45544a426f71237a0f936e702f7e2513ebb68f18d15d5588317d7745d2721bc	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0143	unresolved-actionable	resource/image_web/page/memoria/equip/btn_set_cancel.png	same-geometry	174x64	174x64	1	totentanz:css/memoria/MemoriaSetEquip.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_set_cancel.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_set_cancel.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_set_cancel.png	a2c3650bdd31cfc9bd8645613ec4c83183db92f0dff6f81303eb1c0dd1001d9f	22c71a04fba9dde5f012a0a4b7926331602443f9ed6c7e298b0bc2163d3976f4	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0144	unresolved-actionable	resource/image_web/page/memoria/equip/btn_set_current.png	same-geometry	174x64	174x64	1	totentanz:css/memoria/MemoriaSetEquip.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_set_current.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_set_current.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_set_current.png	d83b984c6000df09946c2909587a90028ec63113cbf4076be6ffa6775796736a	700f43499f2a417cf3a5716688964a62dd53429f8392a8c41302a00c9260facd	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0145	unresolved-actionable	resource/image_web/page/memoria/equip/btn_set_rename.png	same-geometry	102x22	102x22	2	totentanz:css/memoria/MemoriaSetEquip.css | totentanz:css/memoria/MemoriaSetList.css	A:\magicaOLD\resource\image_web\page\memoria\equip\btn_set_rename.png	A:\totentanz-frontend\resource\image_web\page\memoria\equip\btn_set_rename.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\equip\btn_set_rename.png	2eadc5363af5751dbdee202b4e5778b85b2f3ad5095cde0713415f6be2f351bc	f3549443a6d7f4d61a4a228b25ef5ac24d40f6184f58698c06e12c514aa9ee65	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0146	unresolved-actionable	resource/image_web/page/memoria/memoria_compose_run.png	same-geometry	104x108	104x108	2	totentanz:css/memoria/MemoriaComposeTop.css | product:css/memoria/MemoriaComposeTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoria_compose_run.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoria_compose_run.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoria_compose_run.png	b8c296b55064f825b43bcc9adcefcedfefea9290f1d15203563fd7db86f1a9f5	973e03b2cf976279f40453222a855e28998f9b7016589cd118e8ab5cbf982720	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0147	unresolved-actionable	resource/image_web/page/memoria/memoria_limitbreak_run.png	geometry-drift	104x108	106x111	2	totentanz:css/memoria/MemoriaComposeTop.css | product:css/memoria/MemoriaComposeTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoria_limitbreak_run.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoria_limitbreak_run.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoria_limitbreak_run.png	3225733d3c8a5ec34dba218cd257aefd81e30f484242f678f4335020cfc5bd23	bdaad1fb340d6486c5301246bda6706c1021998915b5817d1621b39f45d8fbfc	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0148	unresolved-actionable	resource/image_web/page/memoria/memoriatop_btn_compose_b.png	same-geometry	166x224	166x224	1	totentanz:css/memoria/MemoriaTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoriatop_btn_compose_b.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoriatop_btn_compose_b.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoriatop_btn_compose_b.png	4987739b17b039136dd2dd7332f8fe442c2f203fa79f60b81858e32728cb4a84	3312f6d98b31696c073a5729f9a37e68d122b416a857b9036e84f13a891cc742	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0149	unresolved-actionable	resource/image_web/page/memoria/memoriatop_btn_limitbreak_b.png	same-geometry	166x224	166x224	1	totentanz:css/memoria/MemoriaTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoriatop_btn_limitbreak_b.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoriatop_btn_limitbreak_b.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoriatop_btn_limitbreak_b.png	a8d7b91f7b967fadbddf6164f66bcc07bd4f189f89e003a656c06f801a43553a	717a0da14adc7b238b7284def21c38cf574f8963cd9db690c4b033363c5e9a3f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0150	unresolved-actionable	resource/image_web/page/memoria/memoriatop_btn_list_b.png	same-geometry	166x224	166x224	1	totentanz:css/memoria/MemoriaTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoriatop_btn_list_b.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoriatop_btn_list_b.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoriatop_btn_list_b.png	8e31e24bbaea90bbd7507066cf1d40e5df564e168d8efd3a04bdc457f01a5a27	6a9dbb591ee4823110e7682aceff4b77c80ebe7754a5bd3efcdca12bb12066e4	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0151	unresolved-actionable	resource/image_web/page/memoria/memoriatop_btn_sale_b.png	same-geometry	166x224	166x224	1	totentanz:css/memoria/MemoriaTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoriatop_btn_sale_b.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoriatop_btn_sale_b.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoriatop_btn_sale_b.png	b921bebdff8b10ac2778440ea1cce9fc03cacc1ac8099fefe2225dc981a02034	6952a4a90bf325e7af4fd86d0414b65d710155227b0ec716968aea54d95d7d9c	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0152	unresolved-actionable	resource/image_web/page/memoria/memoriatop_btn_set_a.png	same-geometry	166x224	166x224	1	totentanz:css/memoria/MemoriaTop.css	A:\magicaOLD\resource\image_web\page\memoria\memoriatop_btn_set_a.png	A:\totentanz-frontend\resource\image_web\page\memoria\memoriatop_btn_set_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\memoria\memoriatop_btn_set_a.png	4c5c6d1c61f41fe57dd15a66f4a18965acb34c8c7f0cc26aced83f43c37e8aa8	87a1c418de426cff22b1bdb27613733eda6e9faf46c91b90b0ffbafaefb89d0f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
