file	key	field	baseline	pass8	current	normalized_baseline	normalized_current	numeric_roman_signature_baseline	numeric_roman_signature_current	target_signature_baseline	target_signature_current	turn_signature_baseline	turn_signature_current	direction_signature_baseline	direction_signature_current	closed_normalization_equal	numeric_roman_equal	target_equal	turn_equal	direction_equal	failure_reasons	authority_type	source_locator	source_record_sha256	original_pass9_residual	pass14_residual	existing_ledger_overlap	runtime_byte_change	reason
cardMagiaMap.json	90498	shortDescription	对全体敌人造成伤害[Ⅴ] & 敌方状态异常时伤害UP & 虚弱(自己/5T)	对敌方全体造成伤害[Ⅴ] & 敌方处于异常状态时伤害提升 & 虚弱(自身/5T)	对敌方全体造成伤害[Ⅴ] & 敌方处于异常状态时伤害提升 & 虚弱(自身/5T)	敌全伤害[v]状态异常时伤害up虚弱(自/5t)	敌全伤害[v]状态异常时伤害up虚弱(自/5t)	Ⅴ|5	Ⅴ|5	ENEMY_ALL|SELF	ENEMY_ALL|SELF	5	5	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90498/shortDescription/baseline	2d39be4d84833b7e7fe2414fb03c2fd3743a459d1c7a5e75c59c7f4c0e2982aa	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90499	shortDescription	对单个敌人造成属性强化伤害[Ⅶ] & 防御力UP & DEBUFF1次无效 & 状态异常1次无效(全体/3T) & 苏生	对敌方单体造成属性强化伤害[Ⅶ] & 防御力提升 & Debuff1次无效 & 异常状态1次无效(我方全体/3T) & 复活	对敌方单体造成属性强化伤害[Ⅶ] & 防御力提升 & Debuff1次无效 & 异常状态1次无效(我方全体/3T) & 复活	敌单属性强化伤害[vii]防御力updebuff1次无效状态异常1次无效(味全/3t)苏生	敌单属性强化伤害[vii]防御力updebuff1次无效状态异常1次无效(味全/3t)苏生	Ⅶ|1|1|3	Ⅶ|1|1|3	ENEMY_SINGLE|ALLY_ALL	ENEMY_SINGLE|ALLY_ALL	3	3	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90499/shortDescription/baseline	6162f4883466e7ebc5ae1bd737ed44461fb2de8f3655c63c2b2afe8ed31b27a4	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90500	shortDescription	对单个敌人造成伤害[Ⅰ] & DEBUFF1次无效 & 状态异常1次无效(全体/3T) & 苏生	对敌方单体造成伤害[Ⅰ] & Debuff1次无效 & 异常状态1次无效(我方全体/3T) & 复活	对敌方单体造成伤害[Ⅰ] & Debuff1次无效 & 异常状态1次无效(我方全体/3T) & 复活	敌单伤害[i]debuff1次无效状态异常1次无效(味全/3t)苏生	敌单伤害[i]debuff1次无效状态异常1次无效(味全/3t)苏生	Ⅰ|1|1|3	Ⅰ|1|1|3	ENEMY_SINGLE|ALLY_ALL	ENEMY_SINGLE|ALLY_ALL	3	3			true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90500/shortDescription/baseline	d243f8f5833225f93bf87c95d3710102cbe6b33da246d9e881757ed3fe2f23d0	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90519	shortDescription	对全体敌人造成伤害[Ⅴ] & Magia伤害削减 ＆ Blast受到伤害UP ＆ Charge后受到伤害UP(自己/2T)	对敌方全体造成伤害[Ⅴ] & Magia伤害削减 & Blast受到伤害提升 & Charge后所受伤害提升(自身/2T)	对敌方全体造成伤害[Ⅴ] & Magia伤害削减 & Blast受到伤害提升 & Charge后所受伤害提升(自身/2T)	敌全伤害[v]magia伤害削减blast受到伤害upcharge后受到伤害up(自/2t)	敌全伤害[v]magia伤害削减blast受到伤害upcharge后受到伤害up(自/2t)	Ⅴ|2	Ⅴ|2	ENEMY_ALL|SELF	ENEMY_ALL|SELF	2	2	UP|UP	UP|UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90519/shortDescription/baseline	c8dba4de0269f4c1becab2b8a9b5af834b773a49814cbf74b73f48482b8cdf50	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90525	shortDescription	对单个敌人造成伤害[Ⅰ] & MP获得量DOWN(单个敌人/3T) & MP伤害(单个敌人) & Magia伤害UP(全体/3T)	对敌方单体造成伤害[Ⅰ] & MP获得量降低(敌方单体/3T) & MP伤害(敌方单体) & Magia伤害提升(我方全体/3T)	对敌方单体造成伤害[Ⅰ] & MP获得量降低(敌方单体/3T) & MP伤害(敌方单体) & Magia伤害提升(我方全体/3T)	敌单伤害[i]mp获得量down(敌单/3t)mp伤害(敌单)magia伤害up(味全/3t)	敌单伤害[i]mp获得量down(敌单/3t)mp伤害(敌单)magia伤害up(味全/3t)	Ⅰ|3|3	Ⅰ|3|3	ENEMY_SINGLE|ENEMY_SINGLE|ENEMY_SINGLE|ALLY_ALL	ENEMY_SINGLE|ENEMY_SINGLE|ENEMY_SINGLE|ALLY_ALL	3|3	3|3	DOWN|UP	DOWN|UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90525/shortDescription/baseline	c9b8b5c92162acc4afbf3f1ee99a96a260105ab9a09597c39d33c48c4c042ccb	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90531	shortDescription	对全体敌人造成伤害[Ⅰ] & 攻击力UP & 防御力UP(自己/3T) & 解除DEBUFF & 解除状态异常(自己)	对敌方全体造成伤害[Ⅰ] & 攻击力提升 & 防御力提升(自身/3T) & 解除Debuff & 解除异常状态(自身)	对敌方全体造成伤害[Ⅰ] & 攻击力提升 & 防御力提升(自身/3T) & 解除Debuff & 解除异常状态(自身)	敌全伤害[i]攻击力up防御力up(自/3t)解除debuff解除状态异常(自)	敌全伤害[i]攻击力up防御力up(自/3t)解除debuff解除状态异常(自)	Ⅰ|3	Ⅰ|3	ENEMY_ALL|SELF|SELF	ENEMY_ALL|SELF|SELF	3	3	UP|UP	UP|UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90531/shortDescription/baseline	860b1f13bb570047976ceaf41088fc226ef6c9bb0a6260fdb9e4ab8c38965a57	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90539	shortDescription	对全体敌人造成伤害[Ⅰ] & 苏生(己方单体) & 解除状态异常 & HP回复(全体)	对敌方全体造成伤害[Ⅰ] & 复活(己方单体) & 解除异常状态 & HP回复(我方全体)	对敌方全体造成伤害[Ⅰ] & 复活(己方单体) & 解除异常状态 & HP回复(我方全体)	敌全伤害[i]苏生(己方单体)解除状态异常hp回复(味全)	敌全伤害[i]苏生(己方单体)解除状态异常hp回复(味全)	Ⅰ	Ⅰ	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL					true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90539/shortDescription/baseline	d2b38e1098950ee2f3424babb6fe439b0ee9a02fa443dfa1ba13c03b0bf02576	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90547	shortDescription	对单个敌人造成伤害[Ⅰ] & 攻击力UP(全体/5T) & 解除BUFF & 解除状态强化(单个敌人)	对敌方单体造成伤害[Ⅰ] & 攻击力提升(我方全体/5T) & 解除Buff & 解除状态强化(敌方单体)	对敌方单体造成伤害[Ⅰ] & 攻击力提升(我方全体/5T) & 解除Buff & 解除状态强化(敌方单体)	敌单伤害[i]攻击力up(味全/5t)解除buff解除状态强化(敌单)	敌单伤害[i]攻击力up(味全/5t)解除buff解除状态强化(敌单)	Ⅰ|5	Ⅰ|5	ENEMY_SINGLE|ALLY_ALL|ENEMY_SINGLE	ENEMY_SINGLE|ALLY_ALL|ENEMY_SINGLE	5	5	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90547/shortDescription/baseline	accef0e0e0ae78970a50742e6b37b0b5e8ec5a6b8944c069c610afd0b731dfb3	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90549	shortDescription	随机4次 伤害[Ⅰ] & 暗属性攻击力UP(自己/10T) & 解除DEBUFF & 解除状态异常 & MP回复(自己)	随机4次伤害[Ⅰ] & 暗属性攻击力提升(自身/10T) & 解除Debuff & 解除异常状态 & MP回复(自身)	随机4次伤害[Ⅰ] & 暗属性攻击力提升(自身/10T) & 解除Debuff & 解除异常状态 & MP回复(自身)	随机4次伤害[i]暗属性攻击力up(自/10t)解除debuff解除状态异常mp回复(自)	随机4次伤害[i]暗属性攻击力up(自/10t)解除debuff解除状态异常mp回复(自)	4|Ⅰ|10	4|Ⅰ|10	SELF|SELF	SELF|SELF	10	10	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90549/shortDescription/baseline	4f511ec3e562bdb2379cd1b2a04fa8e9d0083256164d6f767a8a8f795e168563	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90553	shortDescription	对单个敌人造成伤害[Ⅰ] & 攻击力DOWN & 防御力DOWN & 状态异常耐性DOWN & 造成伤害DOWN(全体敌人/3T)	对敌方单体造成伤害[Ⅰ] & 攻击力降低 & 防御力降低 & 异常状态耐性降低 & 造成伤害降低(敌方全体/3T)	对敌方单体造成伤害[Ⅰ] & 攻击力降低 & 防御力降低 & 异常状态耐性降低 & 造成伤害降低(敌方全体/3T)	敌单伤害[i]攻击力down防御力down状态异常耐性down伤害down(敌全/3t)	敌单伤害[i]攻击力down防御力down状态异常耐性down伤害down(敌全/3t)	Ⅰ|3	Ⅰ|3	ENEMY_SINGLE|ENEMY_ALL	ENEMY_SINGLE|ENEMY_ALL	3	3	DOWN|DOWN|DOWN|DOWN	DOWN|DOWN|DOWN|DOWN	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90553/shortDescription/baseline	178b52ebd8a0537f92517be7921e1a97ca46cc469d8ce9d27d5a0139d0e7d59f	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90563	shortDescription	对单个敌人造成伤害[Ⅰ] & HP回复(全体) & 状态异常耐性UP(全体/3T)	对敌方单体造成伤害[Ⅰ] & HP回复(我方全体) & 异常状态耐性提升(我方全体/3T)	对敌方单体造成伤害[Ⅰ] & HP回复(我方全体) & 异常状态耐性提升(我方全体/3T)	敌单伤害[i]hp回复(味全)状态异常耐性up(味全/3t)	敌单伤害[i]hp回复(味全)状态异常耐性up(味全/3t)	Ⅰ|3	Ⅰ|3	ENEMY_SINGLE|ALLY_ALL|ALLY_ALL	ENEMY_SINGLE|ALLY_ALL|ALLY_ALL	3	3	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90563/shortDescription/baseline	b9f826efc470ff43b9fa64e66f7c148c325acae1d89156a1f18c408c1c7d5d98	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90573	shortDescription	对全体敌人造成伤害[Ⅰ] & 攻击力DOWN & 造成伤害DOWN & Magia伤害DOWN & MP获得量DOWN	对敌方全体造成伤害[Ⅰ] & 攻击力降低 & 造成伤害降低 & Magia伤害降低 & MP获得量降低	对敌方全体造成伤害[Ⅰ] & 攻击力降低 & 造成伤害降低 & Magia伤害降低 & MP获得量降低	敌全伤害[i]攻击力down伤害downmagia伤害downmp获得量down	敌全伤害[i]攻击力down伤害downmagia伤害downmp获得量down	Ⅰ	Ⅰ	ENEMY_ALL	ENEMY_ALL			DOWN|DOWN|DOWN|DOWN	DOWN|DOWN|DOWN|DOWN	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90573/shortDescription/baseline	74903c4a9716aa3039c6f9ef2a351f3ec7e95f3ba22302eb1bb6c50d49a61039	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90580	shortDescription	对全体敌人造成伤害[Ⅰ] & MP回复禁止(全体敌人/2T) ＆ Blast受到伤害UP ＆ Charge后受到伤害UP & 防御力DOWN(自己/2T)	对敌方全体造成伤害[Ⅰ] & MP回复禁止(敌方全体/2T) & Blast受到伤害提升 & Charge后所受伤害提升 & 防御力降低(自身/2T)	对敌方全体造成伤害[Ⅰ] & MP回复禁止(敌方全体/2T) & Blast受到伤害提升 & Charge后所受伤害提升 & 防御力降低(自身/2T)	敌全伤害[i]mp回复禁止(敌全/2t)blast受到伤害upcharge后受到伤害up防御力down(自/2t)	敌全伤害[i]mp回复禁止(敌全/2t)blast受到伤害upcharge后受到伤害up防御力down(自/2t)	Ⅰ|2|2	Ⅰ|2|2	ENEMY_ALL|ENEMY_ALL|SELF	ENEMY_ALL|ENEMY_ALL|SELF	2|2	2|2	UP|UP|DOWN	UP|UP|DOWN	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90580/shortDescription/baseline	8234314e8659d7b9890eadacc5bbe0d789a1ee8c75ac3e504f92322b07605c98	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90585	shortDescription	对全体敌人造成伤害[Ⅰ] & 伤害削减状态(全体/3T)	对敌方全体造成伤害[Ⅰ] & 伤害削减状态(我方全体/3T)	对敌方全体造成伤害[Ⅰ] & 伤害削减状态(我方全体/3T)	敌全伤害[i]伤害削减状态(味全/3t)	敌全伤害[i]伤害削减状态(味全/3t)	Ⅰ|3	Ⅰ|3	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL	3	3			true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90585/shortDescription/baseline	2e10a9e0b8d0a654eea8d2694a75a7c893d313d19ace88521129c160c35fc336	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90588	shortDescription	对全体敌人造成伤害[Ⅰ] & Blast 伤害UP(全体/3T)	对敌方全体造成伤害[Ⅰ] & Blast伤害提升(我方全体/3T)	对敌方全体造成伤害[Ⅰ] & Blast伤害提升(我方全体/3T)	敌全伤害[i]blast伤害up(味全/3t)	敌全伤害[i]blast伤害up(味全/3t)	Ⅰ|3	Ⅰ|3	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL	3	3	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90588/shortDescription/baseline	5a89943f74a4b12018610180b895ee3827baa67646957bee5ff1e13f6b8f4f8e	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90589	shortDescription	对全体敌人造成伤害[Ⅰ] & Accele MP UP(全体/3T)	对敌方全体造成伤害[Ⅰ] & Accele MP提升(我方全体/3T)	对敌方全体造成伤害[Ⅰ] & Accele MP提升(我方全体/3T)	敌全伤害[i]accelempup(味全/3t)	敌全伤害[i]accelempup(味全/3t)	Ⅰ|3	Ⅰ|3	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL	3	3	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90589/shortDescription/baseline	ad6dbf29cc9455c096930708fb0e1b421962e65c927d2d73f8128b1226d4eba6	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90591	shortDescription	对全体敌人造成伤害[Ⅰ] & 攻击力UP & 伤害削减状态(全体/∞)	对敌方全体造成伤害[Ⅰ] & 攻击力提升 & 伤害削减状态(我方全体/∞)	对敌方全体造成伤害[Ⅰ] & 攻击力提升 & 伤害削减状态(我方全体/∞)	敌全伤害[i]攻击力up伤害削减状态(味全/∞)	敌全伤害[i]攻击力up伤害削减状态(味全/∞)	Ⅰ|∞	Ⅰ|∞	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL			UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90591/shortDescription/baseline	ed74534fe930e0abcf38f46453271f13c953626a77af2b86fafae7ce5c9dda57	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90592	shortDescription	对全体敌人造成伤害[Ⅰ] & 防御力UP(全体/∞) & 苏生	对敌方全体造成伤害[Ⅰ] & 防御力提升(我方全体/∞) & 复活	对敌方全体造成伤害[Ⅰ] & 防御力提升(我方全体/∞) & 复活	敌全伤害[i]防御力up(味全/∞)苏生	敌全伤害[i]防御力up(味全/∞)苏生	Ⅰ|∞	Ⅰ|∞	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL			UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90592/shortDescription/baseline	9e5180e2f57152a7bbfe706c18d6238d5d3efc41cfc558f6c85035be74d3d6de	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90594	shortDescription	对全体敌人造成伤害[Ⅰ] & DEBUFF5次无效(全体/5T)	对敌方全体造成伤害[Ⅰ] & Debuff5次无效(我方全体/5T)	对敌方全体造成伤害[Ⅰ] & Debuff5次无效(我方全体/5T)	敌全伤害[i]debuff5次无效(味全/5t)	敌全伤害[i]debuff5次无效(味全/5t)	Ⅰ|5|5	Ⅰ|5|5	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL	5	5			true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90594/shortDescription/baseline	bd525c0ff9edfd6c0b592f1c7f772eff66943c13c29c1fba814f12ed36f64b32	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90597	shortDescription	对全体敌人造成伤害[Ⅰ] & 必定强化反击(全体/3T) & 反射1次DEBUFF(自己/3T) & 受击时MP UP(自己/1T)	对敌方全体造成伤害[Ⅰ] & 必定强化反击(我方全体/3T) & 反射1次Debuff(自身/3T) & 受击时MP提升(自身/1T)	对敌方全体造成伤害[Ⅰ] & 必定强化反击(我方全体/3T) & 反射1次Debuff(自身/3T) & 受击时MP提升(自身/1T)	敌全伤害[i]必定强化反击(味全/3t)反射1次debuff(自/3t)受击时mpup(自/1t)	敌全伤害[i]必定强化反击(味全/3t)反射1次debuff(自/3t)受击时mpup(自/1t)	Ⅰ|3|1|3|1	Ⅰ|3|1|3|1	ENEMY_ALL|ALLY_ALL|SELF|SELF	ENEMY_ALL|ALLY_ALL|SELF|SELF	3|3|1	3|3|1	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90597/shortDescription/baseline	0c23171e95714533ae1ed4af7c365cd11cd5e3773f7a297d64a220e3b44256b3	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90603	shortDescription	对全体敌人造成伤害[Ⅴ] & 敌方状态异常时伤害UP	对敌方全体造成伤害[Ⅴ] & 敌方处于异常状态时伤害提升	对敌方全体造成伤害[Ⅴ] & 敌方处于异常状态时伤害提升	敌全伤害[v]状态异常时伤害up	敌全伤害[v]状态异常时伤害up	Ⅴ	Ⅴ	ENEMY_ALL	ENEMY_ALL			UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90603/shortDescription/baseline	590f757ddbd226d212cccc598ce2e78306a4fd5871033228458c2c46711938cc	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90604	shortDescription	对全体敌人造成伤害 & Accele MP DOWN(全体/3T)	对敌方全体造成伤害 & Accele MP降低(我方全体/3T)	对敌方全体造成伤害 & Accele MP降低(我方全体/3T)	敌全伤害accelempdown(味全/3t)	敌全伤害accelempdown(味全/3t)	3	3	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL	3	3	DOWN	DOWN	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90604/shortDescription/baseline	f06da979ef6276a451e55fd1057b48896cbeb52c05204900c3366c569bdd9c3a	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90605	shortDescription	对全体敌人造成伤害 & 状态异常无效 ＆ DEBUFF无效(自己/3T)	对敌方全体造成伤害 & 异常状态无效 & Debuff无效(自身/3T)	对敌方全体造成伤害 & 异常状态无效 & Debuff无效(自身/3T)	敌全伤害异常状态无效debuff无效(自/3t)	敌全伤害异常状态无效debuff无效(自/3t)	3	3	ENEMY_ALL|SELF	ENEMY_ALL|SELF	3	3			true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90605/shortDescription/baseline	2e7b96b1095670233080b8a190c9f0a0b9e484b185beda1c6d06ebc9f664c3d3	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90618	shortDescription	对单个敌人造成伤害[Ⅶ]  & 必定毒 & HP自动回复 & 解除状态异常	对敌方单体造成伤害[Ⅶ] & 必定毒 & HP自动回复 & 解除异常状态	对敌方单体造成伤害[Ⅶ] & 必定毒 & HP自动回复 & 解除异常状态	敌单伤害[vii]必定毒hp自动回复解除状态异常	敌单伤害[vii]必定毒hp自动回复解除状态异常	Ⅶ	Ⅶ	ENEMY_SINGLE	ENEMY_SINGLE					true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90618/shortDescription/baseline	335d4d023fdfcfdbf037b7a03164a031c94a1b46360b3358c1a0a7ddaf7ade79	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90619	shortDescription	对全体敌人造成伤害 & 敌方状态异常时伤害UP & 虚弱(自己/5T)	对敌方全体造成伤害 & 敌方处于异常状态时伤害提升 & 虚弱(自身/5T)	对敌方全体造成伤害 & 敌方处于异常状态时伤害提升 & 虚弱(自身/5T)	敌全伤害状态异常时伤害up虚弱(自/5t)	敌全伤害状态异常时伤害up虚弱(自/5t)	5	5	ENEMY_ALL|SELF	ENEMY_ALL|SELF	5	5	UP	UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90619/shortDescription/baseline	6dcc53bfdcea49b239070dbc40febd37c5888562bd8b3375383cabaa7af7cea4	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90622	shortDescription	对全体敌人造成伤害[Ⅰ] & 強化毒 & 攻击力UP & 防御力UP	对敌方全体造成伤害[Ⅰ] & 强化中毒 & 攻击力提升 & 防御力提升	对敌方全体造成伤害[Ⅰ] & 强化中毒 & 攻击力提升 & 防御力提升	敌全伤害[i]强化毒攻击力up防御力up	敌全伤害[i]强化毒攻击力up防御力up	Ⅰ	Ⅰ	ENEMY_ALL	ENEMY_ALL			UP|UP	UP|UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90622/shortDescription/baseline	696588db8c04ce099489178954085f44d6c8cad849d2e51f126d751cf54e4a07	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90635	shortDescription	对全体敌人造成伤害[Ⅴ] & 给予屏障（3000)(全体/3T)	对敌方全体造成伤害[Ⅴ] & 赋予屏障(3000)(我方全体/3T)	对敌方全体造成伤害[Ⅴ] & 赋予屏障(3000)(我方全体/3T)	敌全伤害[v]屏障(3000)(味全/3t)	敌全伤害[v]屏障(3000)(味全/3t)	Ⅴ|3000|3	Ⅴ|3000|3	ENEMY_ALL|ALLY_ALL	ENEMY_ALL|ALLY_ALL	3	3			true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90635/shortDescription/baseline	d7affbe3223c09ce602806145f839d233990fa249df1222a492011dde96de96e	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
cardMagiaMap.json	90637	shortDescription	对单个敌人造成伤害[Ⅰ] & 暗属性耐性DOWN & 暗属性攻击力UP & 伤害UP	对敌方单体造成伤害[Ⅰ] & 暗属性耐性降低 & 暗属性攻击力提升 & 伤害提升	对敌方单体造成伤害[Ⅰ] & 暗属性耐性降低 & 暗属性攻击力提升 & 伤害提升	敌单伤害[i]暗属性耐性down暗属性攻击力up伤害up	敌单伤害[i]暗属性耐性down暗属性攻击力up伤害up	Ⅰ	Ⅰ	ENEMY_SINGLE	ENEMY_SINGLE			DOWN|UP|UP	DOWN|UP|UP	true	true	true	true	true		pre_llm_baseline_strict_mechanical_equivalence	transcript_replay_remaining_cardMagia_highrisk_208.tsv/90637/shortDescription/baseline	5276216b64daa60984d016295768e0e51056a767aa6761fdfa8a9d149c38cc05	true	true	false	false	current wording and pre-LLM baseline normalize to the same closed mechanic while all independent numeric/Roman, target, turn and direction signatures are identical
