peer_rule_id	audit_index	path	line	slot	kind	scope_class	old	proposed_new	anchor_before	anchor_after	decision	confidence	evidence_type	evidence	structure_preserved	structure_note	application_mode	placeholder_status	production_status	repeated_old_count	repeated_old_indexes	context_variant	main_value	main_relation	exclusion_class	risk
peer_static_246	245	magica/template/test/backdoorList.html	41	38	html_text	test_or_backdoor	プロローグ確認(クエスト③から)	序章确认（从关卡③开始）	プロローグ確認(クエスト③から)	序章确认（从关卡③开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自任务③）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_247	246	magica/template/test/backdoorList.html	42	39	html_text	test_or_backdoor	プロローグ確認(ADV④から)	序章确认（从ADV④开始）	プロローグ確認(ADV④から)	序章确认（从ADV④开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自ADV④）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_248	247	magica/template/test/backdoorList.html	43	40	html_text	test_or_backdoor	サーバーエラーテスト	服务器错误测试	サーバーエラーテスト	服务器错误测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	服务器错误测试	matches_current_main	none	low: direct UI translation
peer_static_249	248	magica/template/test/backdoorList.html	44	41	html_text	test_or_backdoor	ランダムサーバーエラーテスト	随机服务器错误测试	ランダムサーバーエラーテスト	随机服务器错误测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	随机服务器错误测试	matches_current_main	none	low: direct UI translation
peer_static_250	249	magica/template/test/backdoorList.html	87	42	html_text	test_or_backdoor	"
 エラーコードを入力。"	"
 输入错误代码。"	エラーコードを入力。	输入错误代码。	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	exact_context_anchor	test_or_backdoor	1		unique_old	"
 エラーコードを入力。"	current_main_untranslated	none	low: direct UI translation
peer_static_251	250	magica/template/test/backdoorList.html	89	43	html_text	test_or_backdoor	"

 ツイートリンクを入力。"	"

 输入推文链接。"	ツイートリンクを入力。	输入推文链接。	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	exact_context_anchor	test_or_backdoor	1		unique_old	"

 ツイートリンクを入力。"	current_main_untranslated	none	low: direct UI translation
peer_static_252	251	magica/template/test/backdoorList.html	165	47	html_text	test_or_backdoor	バトル①（TU010）	战斗①（TU010）	バトル①（TU010）	战斗①（TU010）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	バトル①（TU010）	current_main_untranslated	none	low: direct UI translation
peer_static_253	252	magica/template/test/backdoorList.html	166	49	html_text	test_or_backdoor	バトル②（TU010）	战斗②（TU010）	バトル②（TU010）	战斗②（TU010）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	バトル②（TU010）	current_main_untranslated	none	low: direct UI translation
peer_static_254	253	magica/template/test/backdoorList.html	167	51	html_text	test_or_backdoor	ガチャ（TU520）	扭蛋（TU520）	ガチャ（TU520）	扭蛋（TU520）	translate	high	frozen_project_terminology	frozen terms: ガチャ=扭蛋; ボックスガチャ=箱子扭蛋; デッキ=队伍; フォーメーション=魔法阵型; エピソードLv=剧情等级	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	ガチャ（TU520）	current_main_untranslated	none	low: direct UI translation
peer_static_255	254	magica/template/test/backdoorList.html	168	53	html_text	test_or_backdoor	編成（TU550）	队伍编成（TU550）	編成（TU550）	队伍编成（TU550）	translate	high	frozen_project_terminology	frozen terms: ガチャ=扭蛋; ボックスガチャ=箱子扭蛋; デッキ=队伍; フォーメーション=魔法阵型; エピソードLv=剧情等级	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	編成（TU550）	current_main_untranslated	none	low: direct UI translation
peer_static_256	255	magica/js/view/memoria/PieceArchiveView.js	24	277	js_string	debug_log	保管庫に送る	移至保管库	保管庫に送る	移至保管库	translate	high	explicit_scope_addition	PieceArchive console diagnostic translation specified for final completion scope	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	debug_log_explicit_completion	1		unique_old	送至保管库	peer_differs_from_current_main	formerly_excluded_debug_log_explicitly_included	low: exact requested console-diagnostic wording; apply by lexical slot
peer_static_257	256	magica/js/view/memoria/PieceArchiveView.js	27	294	js_string	debug_log	一覧に送る	移至持有格	一覧に送る	移至持有格	translate	high	explicit_scope_addition	PieceArchive console diagnostic translation specified for final completion scope	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	debug_log_explicit_completion	1		unique_old	送至一览	peer_differs_from_current_main	formerly_excluded_debug_log_explicitly_included	low: exact requested console-diagnostic wording; apply by lexical slot
peer_static_258	257	magica/js/view/memoria/PieceArchiveView.js	31	312	js_string	debug_log	保管庫移動可能:	可移入保管库:	保管庫移動可能:	可移入保管库:	translate	high	explicit_scope_addition	PieceArchive console diagnostic translation specified for final completion scope	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	debug_log_explicit_completion	1		unique_old	保管庫移動可能:	current_main_untranslated	formerly_excluded_debug_log_explicitly_included	low: exact requested console-diagnostic wording; apply by lexical slot
peer_static_259	258	magica/js/view/memoria/PieceArchiveView.js	31	313	js_string	debug_log	所持枠移動可能:	可移入持有格:	所持枠移動可能:	可移入持有格:	translate	high	explicit_scope_addition	PieceArchive console diagnostic translation specified for final completion scope	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	debug_log_explicit_completion	1		unique_old	所持枠移動可能:	current_main_untranslated	formerly_excluded_debug_log_explicitly_included	low: exact requested console-diagnostic wording; apply by lexical slot
